"","PC1","PC2","PC3","PC4","PC5"
"88",-1.97142509993707,-0.0580539951387907,-0.107089803280803,0.044450043836096,-0.0913040247265095
"89",-1.96184840459161,-0.060354709790259,-0.104495034806271,0.000183027288668994,-0.0900619866123918
"90",-1.96544770956725,-0.072036253513398,-0.112771147787413,-0.00774127319411687,-0.0676745915498798
"91",-1.96860584300809,-0.076385423661736,-0.1066420802402,-0.0195375497911845,-0.0578222140791183
"92",-1.94955081386374,-0.141040018887118,-0.138893192649543,-0.0527513585606198,-0.0236616476672312
"93",-1.96438473193269,-0.0805324809124373,-0.129050095517325,-0.043828511342589,-0.039356688346035
"94",-1.94792072316751,-0.0834157766936281,-0.139364389942226,-0.0377561734708518,-0.0521187595775188
"95",-1.92291906079279,-0.067648212793894,-0.137588287482786,-0.0624135726306159,-0.0779815961172245
"96",-1.94302378721132,-0.0679967145516907,-0.135229051473531,-0.058857990176275,-0.0473257343098355
"97",-1.94522648813311,-0.0749645954379642,-0.142315467688467,-0.051726731201319,-0.0430376164625697
"98",-1.93845808906841,-0.0727188447218994,-0.135700829806427,-0.056028161433143,-0.0498889655359503
"99",-1.94985432331203,-0.0731344776022369,-0.135821124167768,-0.0450345055799241,-0.0369293806327424
"100",-1.95189928975127,-0.0744498806040774,-0.1316160329884,-0.0571749326695634,-0.0315385643616317
"101",-1.95282036208187,-0.0724474097190169,-0.130810812414832,-0.0562343127423179,-0.0279948716387578
"102",-1.92788059346094,-0.0666001017424649,-0.129579944534091,-0.0627551211926345,-0.0487013342000742
"103",-1.92160304672422,-0.0697370733840965,-0.124634819298625,-0.0460231644457335,-0.0631293184741301
"104",-1.92396712888193,-0.0654427701222204,-0.129237941896758,-0.0558242854472686,-0.0636514801684734
"105",-1.917097558417,-0.0646889493311216,-0.128300368715377,-0.0496322052462922,-0.0692244362467803
"106",-1.91765003470252,-0.062382343744279,-0.129698993854989,-0.0498370643132189,-0.0707230964666448
"107",-1.91836957324206,-0.0616649595822394,-0.131872980230519,-0.0445315901036946,-0.0666316818749689
"108",-1.92045044211505,-0.0645830296569293,-0.124061688058795,-0.0458130130572655,-0.0580533384852259
"109",-1.9290412304921,-0.0602727315063739,-0.127693362573988,-0.0393408968119766,-0.0544471732424052
"110",-1.92305897571549,-0.0579492835955866,-0.122328054993789,-0.0466959955863517,-0.0506343616355723
"111",-1.91487329520953,-0.0584832532575428,-0.127778465023329,-0.0583833119250702,-0.0510976312951133
"112",-1.90544995694112,-0.0510940865940027,-0.12346907423089,-0.078625881547674,-0.0608934693096396
"113",-1.89916464852173,-0.0479552596861437,-0.120935733023761,-0.0904388391996759,-0.0621955160466483
"114",-1.89697029639783,-0.0487348347627171,-0.119535816444522,-0.0843412990863598,-0.0639398265285715
"115",-1.8940844480695,-0.0480868707769094,-0.119746387847366,-0.0865872824375639,-0.060916622241964
"116",-1.88766217531465,-0.0496146396771288,-0.112950852387574,-0.081767873936954,-0.0564411320784555
"117",-1.85851087306098,-0.051785281236549,-0.0976968672695905,-0.0600068068220969,-0.0590899349069792
"118",-1.83831285477211,-0.0754076311535073,-0.0843549072235354,-0.0485234449966118,-0.055858050359694
"119",-1.80338438553612,-0.0681462122018873,-0.1123459641666,-0.0414006709967809,-0.086419442251956
"120",-1.79527299796595,-0.0766877475066683,-0.0819936429776531,-0.0383254427331458,-0.0757561585228659
"121",-1.7970098510116,-0.0740438644126133,-0.0869049071546098,-0.0478409556198678,-0.0563553058964443
"122",-1.79692077680519,-0.0718891435147284,-0.0876714061052662,-0.047442014633186,-0.0488018204059682
"123",-1.75142065885071,-0.0663167589041901,-0.0850114438375187,-0.0915757911536323,-0.0616549289553097
"124",-1.6969041211325,-0.0967142228429784,-0.0663229519958148,-0.104987040502024,-0.059891545082112
"125",-1.6714689553026,-0.099753289373991,-0.0905513583289179,-0.121519448903936,-0.0783710683070553
"126",-1.63895730907983,-0.104596394339579,-0.0893811697803628,-0.138110650159887,-0.0810541618030634
"127",-1.5893875442587,-0.146575680983438,-0.143096715200883,-0.15510349290561,-0.0879329954358357
"128",-1.55172563195331,-0.219789939743014,-0.199149888841835,-0.155116027584388,-0.0382618920423925
"129",-1.57471538839523,-0.160141785020928,-0.159153623396632,-0.204399891109193,-0.0397326299137859
"130",-1.54213651642851,-0.201784250885131,-0.1877788673699,-0.199071296168214,-0.0209297295207399
"131",-1.54415263398463,-0.192643144540997,-0.18786646716893,-0.181073153457144,-0.00785905744051911
"132",-1.56471930346092,-0.250639080943541,-0.213910660277859,-0.163852354185002,-0.00414600985766765
"133",-1.53966423525083,-0.244324159534078,-0.212576179964161,-0.171090187648917,0.00118348175944587
"134",-1.53174020807222,-0.25428561870464,-0.217915159412246,-0.169920480543528,0.00456947452483922
"135",-1.51438635214512,-0.339672964797733,-0.261250195693826,-0.137291042725382,0.0192488479492259
"136",-1.48047482420197,-0.437288361081812,-0.324711833953925,-0.138785607545919,0.0590026271220897
"137",-1.42114442467311,-0.498942134530376,-0.37395509415546,-0.168662511712541,0.0813327858779813
"138",-1.39148347372844,-0.459562387501622,-0.338928881014358,-0.176929537636697,0.0685547116883232
"139",-1.36285120792491,-0.417046842498191,-0.243051043600375,-0.127247591947009,0.0575106510401569
"140",-1.33485096394987,-0.439413239622846,-0.271656744976421,-0.128482439319924,0.0742753337972366
"141",-1.32109400145632,-0.431507433347263,-0.190928085112392,-0.0883274368466523,0.0706797324257509
"142",-1.2945904171232,-0.381332905980363,-0.156841057843097,-0.0278455040236643,0.0426919653346634
"143",-1.19013927062863,-0.380350982775051,-0.166994686416325,-0.0646922812808486,0.0265047086434134
"144",-1.13193854232774,-0.314239563356572,-0.0866847351781645,-0.0546165108746295,0.0123172540056789
"145",-1.28805287552418,-0.28245803806041,-0.0548356740314638,-0.0451798324767111,0.0493334481131812
"146",-1.31615395119187,-0.346704201413379,-0.122359416703906,-0.0349543241337041,0.0770245151510265
"147",-1.42870967679757,-0.279206828890988,-0.0582291618347455,-0.0414315214677732,0.0545278713310302
"148",-1.3577347333427,-0.295302666691244,-0.0451061902759803,-0.0240328733882291,0.0634355572323069
"149",-1.29286121645057,-0.298803413797745,-0.00446085117815634,-0.00470517756596354,0.0578058657805958
"150",-1.27715790802418,-0.295971582060066,0.1078457325952,0.0464843288149195,0.0330558420681521
"151",-1.19703990908409,-0.330828801976487,0.0516251778435481,0.046970329433087,0.0307816870353602
"152",-1.11058743233666,-0.439654294820753,-0.0575640401689634,0.017726930366732,0.0685913595037038
"153",-1.11716476091284,-0.36087324455072,-0.0255627222668851,0.0344566233350237,0.047566053931713
"154",-1.12058708003109,-0.355936516496262,-0.0166278736501187,0.0444596123810466,0.0627883524302165
"155",-1.08697134138342,-0.377459978019351,0.03514252534413,0.0547520912523854,0.0579603135941028
"156",-1.04966939632841,-0.342454664433414,0.0426418469931766,0.0365955261562939,0.0709096398370279
"157",-1.02223584846128,-0.336612454937635,0.087147396513316,0.0556909617538364,0.106311736812275
"158",-1.0717395626761,-0.343472603991837,0.079034060519117,0.0577102700508381,0.0847149164546516
"159",-1.03428736158717,-0.34459341977818,0.0734785428180493,0.0522373473497372,0.0950850229526691
"160",-1.00625229873024,-0.350235687950622,0.125353407188919,0.078299759560673,0.091208312780791
"161",-0.926597119271982,-0.354440414330158,0.287107976619568,0.127843804330898,0.0946209857325719
"162",-0.834773893038085,-0.324909091907306,0.255911548435732,0.152813073498433,0.0312134531735273
"163",-0.855720516742179,-0.399180879892313,0.438717883407016,0.213280314852708,0.0216274809473695
"164",-0.819161085119679,-0.395715523471217,0.394078299474149,0.215000672408105,0.00558349167467083
"165",-0.939341181811655,-0.401358335710779,0.30286066498082,0.157811574940729,-0.000394488910996887
"166",-0.958193014911503,-0.380689626767496,0.324727143246264,0.155182082984144,-0.00593644595273503
"167",-0.905069097601252,-0.375988351070373,0.343786004204008,0.116342441526718,-0.0125256790212447
"168",-0.776140622093819,-0.343407815727035,0.366249877634106,0.0351773682420359,-0.0533103358634986
"169",-0.800228633007102,-0.343690739937836,0.30856150420849,0.0594996984099068,-0.0878031367243922
"170",-0.737937691356777,-0.348635137567394,0.304208649803625,0.0415500138266978,-0.097408067835218
"171",-0.730983065611909,-0.377432003661688,0.258683163021243,0.0416438322403798,-0.0483431512783027
"172",-0.825502639853207,-0.321883181801754,0.238045663972095,0.0205577444519254,-0.0517625524080002
"173",-0.810339039997971,-0.314814906424315,0.220138134119307,0.004232245195228,-0.0529228666206641
"174",-0.786594193210899,-0.338834904952764,0.218532383033016,0.0150791780353164,-0.0570775376732621
"175",-0.87127666669346,-0.325871779111626,0.181668107791395,0.0183043488396338,-0.0577102872839039
"176",-0.949639459419315,-0.290499606330749,0.144187074395152,-0.000140659937003074,-0.0522561513205036
"177",-1.0346478895036,-0.276089080852989,0.0980795010418963,-0.00851043416764323,-0.0460808084787542
"178",-0.933016912106292,-0.297724192597102,0.152196342392429,0.0218861475063924,-0.0463990683303581
"179",-0.866162342945246,-0.324698678839,0.217505286935029,0.0387700720025216,-0.0618285171437803
"180",-0.932739137092161,-0.299119348169743,0.176608569041524,0.0268293338268704,-0.0496767613064838
"181",-0.967391418844474,-0.282734815571036,0.154535564891724,0.0259606945215084,-0.0671377827822382
"182",-1.03341777872647,-0.273782418854087,0.123188377014,0.00428452118454403,-0.0522314440985405
"183",-0.946826734337837,-0.289109482226915,0.159946224304291,0.00432039473988813,-0.0542750929907554
"184",-0.918898564552013,-0.25731076607793,0.136081160949491,-0.0263413993697415,-0.0818533415383816
"185",-0.872993641918457,-0.211313619404915,0.126451109847162,-0.117540757351379,-0.116091441471277
"186",-0.845779367895427,-0.196907404311109,0.0896294860125468,-0.0636058907049234,-0.153850707643383
"187",-0.854945189739434,-0.198607848734132,0.0866467837938936,-0.0401483707020264,-0.155144666609266
"188",-0.971665107014252,-0.185816970228892,0.0569113736854286,-0.0392778860443717,-0.128098324717209
"189",-0.904717549695561,-0.154215718847205,0.0558173201675364,-0.0555647626732371,-0.172938847223548
"190",-0.958398016131979,-0.165654966241162,0.0504118080083438,-0.0582583770086597,-0.14910080281554
"191",-1.10591972932966,-0.128224413604597,0.026910601615477,-0.0828604163109485,-0.135456317862257
"192",-1.16157582647126,-0.114332128046093,0.00854866612684627,-0.103341680189518,-0.116932409503683
"193",-1.04976956558683,-0.140402209790632,0.0637375051445983,-0.0833539688063034,-0.136959162599861
"194",-1.10660657720556,-0.136204332676611,0.0281170960034758,-0.101069804424314,-0.121154296670093
"195",-1.16896315855788,-0.146771645519392,0.0234753340610736,-0.0912482697904795,-0.117208801515523
"196",-1.29491255855216,-0.158687436318745,-0.0159618263614506,-0.107255099799339,-0.115948543510491
"197",-1.34563369536108,-0.117998665234533,-0.0120173943372024,-0.157325545606544,-0.122892453468697
"198",-1.20552452845819,-0.132044625990076,0.0255434991970643,-0.10889866722286,-0.101885077388442
"199",-1.12477574085119,-0.158146449016272,0.108949317964685,-0.0828693297469655,-0.0959457719285918
"200",-1.20856995373431,-0.118917239516905,0.039221561059707,-0.0764222514191446,-0.0958963315588747
"201",-1.01128629117341,-0.0894666843254146,0.0514028091805998,-0.0338577367971574,-0.0621284518186704
"202",-1.04859763045047,-0.0863133300950495,0.0414742451106284,-0.0546333502198554,-0.0987377256876734
"203",-0.980647688170691,-0.091653358820652,0.0527009646265067,-0.0403579496130126,-0.0874698941789696
"204",-1.00505856266046,-0.102973009543413,0.0503296784871744,-0.0281980936710187,-0.0915095275571634
"205",-0.992971402818075,-0.0799579611196428,0.0355736157503163,-0.00856006860565914,-0.117916436866124
"206",-1.08301831185602,-0.0685441112128825,0.0065536020680704,-0.0166981760188621,-0.129728577567548
"207",-1.09155783674055,-0.0691819352498468,0.00838637091107838,-0.0169540893178454,-0.130836637546795
"208",-1.07653500133497,-0.053971255377236,0.00281195909841778,-0.00986032691874015,-0.111625721578209
"209",-1.11158216750824,-0.0294180465123726,-0.0144637703093002,-0.0162328521821376,-0.0734692527610124
"210",-1.08780314438656,-0.0568262044466491,0.0203646904017895,-0.0119419866905549,-0.0864391637952913
"211",-1.12653743756168,-0.0505431674785932,0.0139116863454793,-0.0374373825262225,-0.0541317908546949
"212",-1.09053967509234,-0.0353753482645074,0.0182141560400104,-0.0417064497342952,-0.0492917859061097
"213",-1.0413401729509,-0.0817498410501248,0.0658853282254989,-0.0209188629394958,-0.0845690229946374
"214",-1.07150371738909,-0.0731938100122747,0.0543141637597344,-0.0185015062703388,-0.0823062240692616
"215",-1.0364532218433,-0.06705231219755,0.0589931123120078,-0.00993973449392113,-0.0809675064913558
"216",-1.03297022091985,-0.054563870639577,0.0486305692594296,-0.0177909376180184,-0.0712494092607748
"217",-0.915251461717832,-0.0448151275619473,0.1088322417751,-0.00592746163056166,-0.0230812659461397
"218",-0.91468219286909,-0.0563906650979571,0.146228495733994,0.00400508517811441,-0.0196742181667885
"219",-0.876704186566704,-0.0308508047427682,0.149923144101547,0.0204389997955803,-0.00981170680467355
"220",-0.793142695117953,-0.0651747082373547,0.196025252034118,0.0205657619116707,-0.0214187186715735
"221",-0.828014642048684,-0.0616782737366011,0.210412630233506,0.0252506250916597,-0.0250542290070468
"222",-0.820228568448228,-0.0513851245483683,0.216211998674576,0.0414559003296693,-0.0144365332993617
"223",-0.776405772480802,-0.0268968115122447,0.236518199567015,0.0623175163077958,0.0130084833632842
"224",-0.768566617740729,0.0038727170922857,0.233251975991959,0.0731999000734458,0.0520435585692191
"225",-0.786215153620344,0.0349614248932604,0.210298667667988,0.0646341242294182,0.0977211386144856
"226",-0.749758720089904,0.0601465552417633,0.204855861757283,0.0735506572161337,0.137514610783682
"227",-0.801963105257784,0.0660120928472074,0.181406419441106,0.0933278850737148,0.107558109116085
"228",-0.708517649544162,0.101990919268835,0.183861993799191,0.150861933990747,0.0871694683498313
"229",-0.718368152204622,0.0978231775920765,0.183081620639578,0.155523895858067,0.061904555175925
"230",-0.749297169239443,0.0835494344885505,0.18368722635127,0.095503592611998,0.0460110344936235
"231",-0.660245697719027,0.149650117827911,0.124626367325064,0.223439374161188,-0.0688664194878658
"232",-0.645128409268655,0.132887662239489,0.13039010291504,0.227039530232816,-0.0921391422061996
"233",-0.588462386800324,0.045922256358565,0.169192505828207,0.198734297879618,-0.0762464080836336
"234",-0.545998255496463,-0.00122781912474368,0.0882238734438405,0.223801904464719,-0.0630857748897477
"235",-0.491144472179355,0.014747286339556,0.0994831878161107,0.158191095930746,-0.0804538723848496
"236",-0.472422077080065,0.0807722841479722,0.119105187726363,0.238822688132652,-0.0900321471963056
"237",-0.454938306903103,0.085870494105635,0.129755504801841,0.239127360821646,-0.0882042298607605
"238",-0.33211437501082,0.169510757064904,0.0659609946079218,0.378222977637331,-0.255812008663827
"239",-0.315547959945141,0.161196039602884,0.154003577584856,0.236747186809203,-0.226031330533155
"240",-0.293553447411633,0.128634570439448,0.136612675312256,0.210994125221469,-0.203446660935574
"241",-0.228922760642189,0.144108121435101,0.197106756272703,0.227575458503072,-0.181480229497267
"242",-0.173841216909726,0.130775860874608,0.206546577486884,0.232379884425833,-0.209864793507514
"243",-0.0749721601423276,0.129657760231495,0.184751871129828,0.181025794650296,-0.220029639498896
"244",0.0488261956028623,0.209977595313724,0.193099764149595,0.0647887384914365,-0.275013107084858
"245",-0.187968635825341,0.182560416736597,0.163674031810565,0.0343307237867633,-0.218286205878202
"246",-0.166105887106479,0.185142241230756,0.153229483169692,0.0512687265248686,-0.225846115298864
"247",-0.413946817522433,0.163210876398681,0.0944277349494539,0.0369603106113846,-0.172894471774102
"248",-0.321806302666871,0.1725242243346,0.106907351799375,0.0237955693652216,-0.18836801699677
"249",-0.180072010695992,0.196617803185192,0.125630816372279,0.0054802925175931,-0.221649765319397
"250",-0.19803482987749,0.202357646814599,0.121714107240043,0.0107975471433993,-0.210714190583003
"251",-0.346811709880784,0.182823454699329,0.0804265580036081,0.0263510211123652,-0.210478861613409
"252",-0.370420400118375,0.174029145411621,0.075700300618387,0.0348328155061406,-0.189384087471153
"253",-0.405766889655807,0.150730313886734,0.0592013648583352,0.067967069071334,-0.187054672961687
"254",-0.416819114585696,0.150044550562314,0.0669346339970465,0.0449076837317236,-0.183644893646792
"255",-0.431678830492625,0.156450426128495,0.0528368634636465,0.0789029345789532,-0.204377105179421
"256",-0.561152039724146,0.121458134458027,0.0479646031879225,0.0529465931680723,-0.186712613632197
"257",-0.904991100864329,0.0421451933631166,-0.00164509762287118,0.0656562932467995,-0.124592719957497
"258",-0.687284308313939,0.101021466047269,0.027744234784153,0.113438841126643,-0.155539992441172
"259",-0.674804526504902,0.120528585242715,0.0027964484109049,0.133799108682663,-0.188447055600484
"260",-0.659778951881542,0.126115261054407,0.00211543909568307,0.168236358251177,-0.20942477645314
"261",-0.488056521425566,0.153672825714927,0.0614054493547986,0.195367997502928,-0.200871054265257
"262",-0.568856156067346,0.140506866745756,0.0440566653940348,0.197784973675832,-0.204732689111607
"263",-0.555251480751614,0.153916304431018,0.0321297229297588,0.23917199772088,-0.238230733171439
"264",-0.675761713273987,0.138698096541228,-0.00857985897630872,0.24358539814175,-0.243051203653529
"265",-0.642433989615596,0.144587470089754,-0.00765363349208564,0.256871031338477,-0.274396149254695
"266",-0.563289969859525,0.147010239580474,0.0338089285433424,0.276758701461972,-0.262638980327949
"267",-0.626454283583519,0.117055204824035,0.050932520733025,0.251791351555031,-0.233758497853595
"268",-0.519036926054108,0.15207236478073,0.0522407425817312,0.251366696005727,-0.241850255442892
"269",-0.537845078361893,0.14035890146651,0.0391395947931265,0.233789569643369,-0.234545243439123
"270",-0.418188447996847,0.14572170611707,0.0603672507125625,0.223958664116692,-0.208551381203035
"271",-0.460153085236846,0.148913686586704,0.0556573392276759,0.22482898260683,-0.190860965483289
"272",-0.514275898353397,0.145683758913899,0.0466772790930286,0.214689773105431,-0.162471792887723
"273",-0.462079545284826,0.160093142785607,0.0658291845930715,0.201867089459678,-0.141339826884515
"274",-0.471331990084171,0.137862207306,0.0709746838571512,0.18717089533317,-0.104531394242064
"275",-0.508280629279893,0.139488849274523,0.0649462647277087,0.181804332780827,-0.0836855035927814
"276",-0.55074495903437,0.118615008461899,0.0663571537114349,0.164043959226409,-0.0673651899102303
"277",-0.543741316927793,0.0986845904134345,0.0496264340249826,0.185069412865924,-0.0936950054984883
"278",-0.502264821413092,0.0733068539218988,0.0297799957989187,0.186378969734277,-0.0744243244658346
"279",-0.478763613558968,0.0754846732858459,0.0669399043075618,0.195022716046805,-0.0693281614530046
"280",-0.451609171732063,0.076886468325578,0.0615825808570701,0.202724029576452,-0.0694956686228173
"281",-0.412259069985275,0.030687076199953,0.022670683057932,0.176818653321099,-0.0119789451613098
"282",-0.486820470005231,0.077991267556055,0.0302040096512985,0.172986154406436,0.055066878899699
"283",-0.463353139546262,0.0722513605518148,0.0188595933262287,0.182688906255629,0.0366321298803852
"284",-0.43453189433482,0.074787226905565,0.0167349708740486,0.197376132961701,0.0333273157649688
"285",-0.34843360193766,0.183487259614249,0.0304516540356849,0.111157169910143,0.10878497065929
"286",-0.244394649520787,0.169710194206894,0.0804843188723324,0.178323216153285,0.116231156614188
"287",-0.18768559939041,0.215330287535468,0.0817947481151046,0.14868299475828,0.11256956814747
